LUDHIANA,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
JAIPUR,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
JAIPUR,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,119138,113181,101267,95310,83397,71483,59569,53612,47655,41698,35741,29785,20850,17723,11520,9792,6854
GANGTOK,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
GANGTOK,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
COIMBATORE,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
COIMBATORE,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
HYDERABAD,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
HYDERABAD,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
AGARTALA,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
AGARTALA,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
LUCKNOW,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
LUCKNOW,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
DEHRADUN,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
DEHRADUN,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
KOLKATA,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
KOLKATA,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
